"57","3","55","51000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-08-24 17:04:15","2019-04-09 19:11:07","2020-08-24 17:04:15",NULL
"58","3","56","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"59","3","57","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"60","3","58","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"61","3","59","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"62","3","60","63000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-08-24 17:04:15","2019-04-09 19:11:07","2020-08-24 17:04:15",NULL
"63","3","61","17000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"64","3","62","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"65","3","63","36000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-17 12:59:41","2019-04-09 19:11:07","2020-07-17 12:59:41",NULL
"66","3","64","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"67","3","65","30000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-17 12:59:41","2019-04-09 19:11:07","2020-07-17 12:59:41",NULL
"68","3","66","680000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-12-09 13:13:32","2019-04-09 19:11:07","2020-12-09 13:13:32",NULL
"69","3","67","107000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"70","3","68","660000","0.000","0","140000.00","Contributions","1","2020-06-10 00:00:00","1","2021-03-03 09:24:22","2019-04-09 19:11:07","2021-03-03 08:24:22",NULL
"71","3","69","7000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"72","3","70","201000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-12-09 13:13:32","2019-04-09 19:11:07","2020-12-09 13:13:32",NULL
"73","3","71","83000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-12-09 13:13:32","2019-04-09 19:11:07","2020-12-09 13:13:32",NULL
"74","3","72","202000","0.000","0","13000.00","Contributions","1","2020-06-10 00:00:00","1","2021-03-11 13:40:29","2019-04-09 19:11:07","2021-03-11 12:40:29",NULL
"75","3","73","68000","0.000","0","25000.00","Contributions","1","2020-06-10 00:00:00","1","2020-12-02 11:14:16","2019-04-09 19:11:07","2020-12-02 10:14:16",NULL
"76","3","74","1000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"77","3","75","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"78","3","76","12000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"79","3","77","8000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"80","3","78","1000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"81","3","79","2000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"82","3","80","1000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"83","3","81","16000","0.000","0","8000.00","Contributions","1","2020-06-10 00:00:00","1","2021-03-11 13:11:24","2019-04-09 19:11:07","2021-03-11 12:11:24",NULL
"84","3","82","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"85","3","83","8000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"86","3","84","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"87","3","85","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"88","3","86","2000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"89","3","87","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"90","3","88","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"91","3","89","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"92","3","90","2000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"93","3","91","3500","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"94","3","92","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"95","3","93","2000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"96","3","94","20000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"97","3","95","32000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"98","3","96","280000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2021-02-15 18:31:14","2019-04-09 19:11:07","2021-02-15 18:31:14",NULL
"99","3","97","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"100","3","98","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"101","3","99","8000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"102","3","100","40000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"103","3","101","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"104","3","102","123000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"105","3","103","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"106","3","104","28000","0.000","0","2000.00","Contributions","1","2020-06-10 00:00:00","1","2021-02-23 14:01:37","2019-04-09 19:11:07","2021-02-23 13:01:37",NULL
"107","3","105","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
